date;Paris;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Ile-de-France
18/02/2020;-6,3;-10,7;-2,3;-7,4;-5,0
19/02/2020;-6,1;-9,6;-2,3;-7,3;-4,7
20/02/2020;-5,6;-9,0;-2,0;-7,1;-4,3
21/02/2020;-4,3;-6,9;-1,0;-5,1;-2,7
22/02/2020;-3,7;-5,3;-0,1;-4,0;-1,4
23/02/2020;-3,0;-3,9;0,6;-3,3;-0,4
24/02/2020;-1,9;-2,0;1,1;-2,3;0,7
25/02/2020;-0,6;-0,3;2,0;-0,4;2,0
26/02/2020;-1,0;0,6;2,4;-0,1;1,9
27/02/2020;-3,0;0,1;1,9;-0,9;0,6
28/02/2020;-3,6;-0,3;2,0;-1,1;0,0
29/02/2020;-3,7;-1,0;1,9;-1,7;-0,6
01/03/2020;-4,3;-1,4;1,9;-1,9;-1,1
02/03/2020;-5,3;-2,0;1,6;-1,9;-1,7
03/03/2020;-6,3;-2,6;1,1;-2,9;-2,4
04/03/2020;-6,9;-3,6;1,0;-2,9;-3,0
05/03/2020;-6,9;-4,3;0,4;-3,3;-3,6
06/03/2020;-7,6;-5,0;-0,6;-3,7;-4,1
07/03/2020;-8,6;-5,6;-1,4;-4,0;-4,9
08/03/2020;-8,7;-5,9;-1,7;-3,9;-5,1
09/03/2020;-9,4;-6,9;-2,0;-4,3;-5,9
10/03/2020;-11,1;-8,3;-3,0;-5,1;-7,3
11/03/2020;-14,3;-11,6;-5,9;-8,0;-10,3
12/03/2020;-17,6;-14,0;-7,7;-10,3;-12,9
13/03/2020;-22,3;-19,7;-11,1;-15,1;-17,7
14/03/2020;-30,6;-28,7;-18,3;-23,1;-26,0
15/03/2020;-40,4;-39,0;-27,9;-32,9;-35,9
16/03/2020;-50,6;-49,3;-37,7;-43,1;-45,9
17/03/2020;-60,3;-59,1;-47,1;-52,6;-55,7
18/03/2020;-69,3;-67,6;-56,1;-61,1;-64,6
19/03/2020;-77,6;-76,0;-65,3;-69,7;-73,0
20/03/2020;-83,4;-81,0;-71,9;-75,3;-78,9
21/03/2020;-85,7;-82,7;-74,9;-77,7;-81,3
22/03/2020;-86,3;-83,3;-75,9;-78,6;-82,1
23/03/2020;-86,7;-83,7;-76,7;-79,1;-82,9
24/03/2020;-87,0;-84,0;-77,3;-79,7;-83,3
25/03/2020;-87,0;-84,0;-77,6;-79,9;-83,4
26/03/2020;-87,3;-84,4;-78,3;-80,6;-84,0
27/03/2020;-87,4;-84,6;-78,4;-81,0;-84,1
28/03/2020;-87,4;-84,6;-78,4;-81,1;-84,3
29/03/2020;-87,4;-84,4;-78,3;-81,0;-84,3
30/03/2020;-87,4;-84,4;-78,1;-81,0;-84,3
31/03/2020;-87,3;-84,3;-78,0;-80,9;-84,1
01/04/2020;-87,0;-84,0;-77,4;-80,4;-83,7
02/04/2020;-86,4;-83,1;-76,6;-79,6;-83,0
03/04/2020;-86,3;-83,0;-76,3;-79,3;-82,9
04/04/2020;-86,1;-82,9;-76,0;-79,0;-82,6
05/04/2020;-86,0;-82,7;-75,9;-78,9;-82,3
06/04/2020;-85,9;-82,6;-75,6;-78,7;-82,0
07/04/2020;-85,6;-82,3;-75,3;-78,4;-81,9
08/04/2020;-85,4;-82,0;-75,0;-78,3;-81,7
09/04/2020;-85,4;-82,0;-75,1;-78,3;-81,7
10/04/2020;-85,9;-82,6;-76,1;-79,1;-82,4
11/04/2020;-85,6;-82,3;-75,7;-78,9;-82,1
12/04/2020;-85,3;-82,0;-75,3;-78,6;-81,9
13/04/2020;-84,9;-81,7;-74,9;-78,1;-81,6
14/04/2020;-84,7;-81,6;-74,4;-77,9;-81,3
15/04/2020;-84,6;-81,3;-74,3;-77,4;-81,1
16/04/2020;-84,1;-80,9;-73,9;-77,1;-80,9
17/04/2020;-83,3;-79,9;-72,4;-75,9;-79,7
18/04/2020;-83,1;-79,7;-72,3;-75,6;-79,6
19/04/2020;-82,9;-79,4;-71,9;-75,1;-79,4
20/04/2020;-82,6;-79,1;-71,4;-74,7;-79,1
21/04/2020;-82,4;-78,9;-71,1;-74,4;-79,0
22/04/2020;-82,1;-78,6;-70,7;-74,1;-78,7
23/04/2020;-81,7;-78,0;-70,3;-73,6;-78,3
24/04/2020;-81,6;-77,7;-69,9;-73,1;-78,1
25/04/2020;-81,4;-77,6;-69,9;-73,0;-78,0
26/04/2020;-81,6;-77,7;-70,0;-73,0;-78,0
27/04/2020;-81,6;-77,6;-70,0;-72,9;-78,0
28/04/2020;-82,1;-78,6;-71,3;-74,1;-79,0
29/04/2020;-81,9;-78,0;-70,6;-73,6;-78,6
30/04/2020;-82,0;-78,1;-70,4;-73,6;-78,6
01/05/2020;-81,4;-77,6;-69,7;-73,0;-78,0
02/05/2020;-81,0;-77,1;-69,0;-72,4;-77,6
03/05/2020;-80,0;-76,1;-67,7;-71,4;-76,6
04/05/2020;-79,3;-75,3;-66,7;-70,7;-75,7
05/05/2020;-78,7;-74,7;-65,7;-70,0;-75,0
06/05/2020;-78,4;-74,4;-65,1;-69,9;-74,7
07/05/2020;-77,7;-73,6;-64,1;-69,1;-74,0
08/05/2020;-75,1;-71,9;-62,1;-67,4;-72,0
09/05/2020;-72,1;-69,7;-59,4;-65,1;-69,4
10/05/2020;-69,6;-67,9;-57,3;-63,3;-67,3
11/05/2020;-67,0;-66,0;-55,0;-61,3;-65,1
12/05/2020;-63,3;-62,4;-51,1;-57,6;-61,4
13/05/2020;-58,9;-58,7;-47,7;-53,9;-57,6
14/05/2020;-55,0;-54,6;-44,3;-50,0;-54,1
15/05/2020;-54,1;-53,7;-43,0;-48,9;-53,1
16/05/2020;-53,4;-53,1;-42,3;-48,1;-52,6
17/05/2020;-52,6;-52,4;-41,4;-47,3;-51,7
18/05/2020;-53,1;-53,6;-42,6;-48,4;-52,6
19/05/2020;-53,4;-54,0;-42,6;-48,4;-52,9
20/05/2020;-54,0;-54,4;-42,7;-48,7;-53,1
21/05/2020;-53,7;-54,0;-41,9;-48,0;-52,6
22/05/2020;-53,4;-53,7;-41,7;-47,9;-52,3
23/05/2020;-53,0;-53,3;-41,4;-47,4;-51,9
24/05/2020;-52,7;-53,0;-41,3;-47,0;-51,6
25/05/2020;-50,9;-50,9;-39,0;-44,6;-49,6
26/05/2020;-49,4;-49,4;-38,0;-43,3;-48,1
27/05/2020;-47,3;-47,4;-36,3;-41,1;-46,4
28/05/2020;-45,9;-46,1;-35,3;-40,0;-45,3
29/05/2020;-46,0;-47,0;-36,1;-41,0;-46,0
30/05/2020;-44,3;-45,7;-34,9;-39,7;-44,6
31/05/2020;-43,1;-44,9;-33,9;-38,9;-43,6
01/06/2020;-42,4;-44,3;-33,0;-38,0;-43,0
02/06/2020;-41,7;-43,7;-32,3;-37,4;-42,4
03/06/2020;-40,9;-43,3;-31,7;-37,3;-41,7
04/06/2020;-40,4;-43,3;-31,3;-37,3;-41,3
05/06/2020;-38,9;-41,3;-29,4;-35,1;-39,3
06/06/2020;-39,0;-41,1;-29,6;-35,0;-39,3
07/06/2020;-38,6;-40,6;-29,4;-34,7;-39,0
08/06/2020;-37,9;-39,7;-29,1;-34,3;-38,3
09/06/2020;-37,4;-39,3;-29,0;-34,0;-37,9
10/06/2020;-36,6;-38,7;-28,7;-33,3;-37,3
11/06/2020;-36,0;-38,3;-28,4;-33,0;-36,9
12/06/2020;-35,3;-37,6;-27,9;-32,4;-36,3
13/06/2020;-34,4;-36,9;-27,0;-32,0;-35,6
14/06/2020;-33,9;-36,4;-26,4;-31,4;-35,0
15/06/2020;-33,3;-36,0;-26,1;-31,1;-34,4
16/06/2020;-32,3;-35,3;-25,4;-30,4;-33,6
17/06/2020;-32,1;-35,0;-25,0;-30,4;-33,3
18/06/2020;-31,1;-34,9;-24,9;-29,9;-32,6
19/06/2020;-30,3;-34,3;-24,3;-29,1;-31,9
20/06/2020;-29,7;-33,6;-23,7;-28,1;-31,1
21/06/2020;-29,0;-32,7;-23,3;-27,4;-30,6
22/06/2020;-28,0;-32,0;-22,6;-25,9;-29,9
23/06/2020;-27,3;-31,4;-22,0;-24,9;-29,3
24/06/2020;-27,1;-31,3;-22,3;-24,6;-29,1
25/06/2020;-26,6;-30,4;-21,6;-23,6;-28,6
26/06/2020;-26,4;-30,0;-21,6;-23,3;-28,3
27/06/2020;-26,1;-29,9;-21,7;-23,4;-28,1
28/06/2020;-25,9;-29,7;-21,3;-23,6;-27,7
29/06/2020;-25,4;-29,1;-20,7;-23,7;-27,1
30/06/2020;-24,9;-28,7;-20,0;-23,6;-26,4
01/07/2020;-24,0;-28,4;-19,1;-23,6;-25,7
02/07/2020;-23,7;-28,7;-18,6;-24,4;-25,3
03/07/2020;-23,0;-28,6;-17,7;-24,6;-24,9
04/07/2020;-22,3;-28,1;-17,0;-24,4;-24,3
05/07/2020;-21,7;-27,9;-17,0;-24,4;-24,0
06/07/2020;-21,3;-27,7;-17,1;-24,7;-23,9
07/07/2020;-21,3;-28,0;-17,4;-25,4;-24,0
08/07/2020;-21,4;-28,7;-17,6;-25,1;-24,1
09/07/2020;-21,9;-29,3;-17,7;-24,6;-24,6
10/07/2020;-22,9;-30,9;-18,7;-25,3;-25,7
11/07/2020;-26,3;-35,7;-22,7;-29,7;-29,6
12/07/2020;-26,7;-36,1;-22,6;-29,7;-30,0
13/07/2020;-27,3;-36,6;-22,6;-30,0;-30,4
14/07/2020;-27,4;-36,6;-22,7;-29,9;-30,7
15/07/2020;-27,6;-36,4;-22,1;-30,0;-30,7
16/07/2020;-27,1;-36,0;-22,0;-30,0;-30,3
17/07/2020;-26,4;-34,7;-21,4;-29,4;-29,4
18/07/2020;-23,4;-30,4;-18,0;-25,4;-26,3
19/07/2020;-23,4;-30,4;-18,3;-25,6;-26,4
20/07/2020;-23,3;-30,4;-18,4;-25,6;-26,6
21/07/2020;-23,4;-30,7;-18,6;-26,0;-26,9
22/07/2020;-23,9;-31,1;-19,4;-26,3;-27,3
23/07/2020;-24,0;-31,6;-19,6;-26,1;-27,6
24/07/2020;-24,0;-31,6;-19,9;-26,3;-27,9
25/07/2020;-24,3;-31,7;-20,0;-26,6;-28,0
26/07/2020;-24,4;-31,7;-19,9;-26,6;-28,0
27/07/2020;-24,7;-31,9;-19,6;-26,6;-28,0
28/07/2020;-25,9;-32,9;-20,0;-27,1;-28,7
29/07/2020;-26,4;-33,7;-20,1;-27,6;-29,1
30/07/2020;-26,7;-34,4;-20,3;-28,1;-29,3
31/07/2020;-27,6;-35,4;-20,7;-28,9;-29,9
01/08/2020;-28,3;-36,4;-20,9;-29,4;-30,6
02/08/2020;-29,3;-37,7;-21,4;-30,1;-31,4
03/08/2020;-30,3;-39,1;-22,3;-30,9;-32,4
04/08/2020;-30,7;-39,7;-22,6;-31,1;-33,0
05/08/2020;-31,9;-40,7;-22,7;-31,9;-33,9
06/08/2020;-33,3;-42,0;-23,3;-33,0;-35,0
07/08/2020;-34,1;-42,9;-23,9;-33,1;-35,7
08/08/2020;-35,6;-44,0;-25,0;-33,6;-36,9
09/08/2020;-36,7;-45,0;-25,7;-33,7;-37,9
10/08/2020;-37,6;-46,0;-26,3;-33,9;-38,6
11/08/2020;-37,9;-46,9;-26,6;-33,6;-38,9
12/08/2020;-37,9;-47,6;-27,0;-33,9;-39,1
13/08/2020;-37,9;-48,0;-27,1;-33,7;-39,1
14/08/2020;-37,9;-48,1;-27,1;-34,3;-39,3
15/08/2020;-37,3;-47,9;-26,7;-34,6;-38,9
16/08/2020;-37,1;-47,7;-26,9;-35,4;-38,7
17/08/2020;-37,0;-47,4;-27,0;-36,3;-38,6
18/08/2020;-36,9;-47,0;-27,1;-37,0;-38,4
19/08/2020;-36,4;-45,9;-27,0;-36,9;-37,9
20/08/2020;-35,6;-44,3;-26,6;-36,1;-37,0
21/08/2020;-34,9;-43,4;-26,4;-35,4;-36,3
22/08/2020;-34,3;-42,3;-26,3;-34,7;-35,6
23/08/2020;-33,3;-41,1;-25,9;-33,7;-34,6
24/08/2020;-32,3;-39,9;-25,4;-32,7;-33,6
25/08/2020;-31,6;-38,6;-25,0;-31,7;-32,7
26/08/2020;-31,3;-37,4;-24,9;-31,0;-32,3
27/08/2020;-31,3;-36,7;-24,9;-30,6;-32,1
28/08/2020;-30,4;-35,1;-23,6;-29,1;-30,9
29/08/2020;-29,6;-33,9;-22,4;-27,6;-29,4
30/08/2020;-28,6;-32,4;-21,4;-26,4;-28,1
31/08/2020;-26,9;-30,4;-20,1;-24,9;-26,6
01/09/2020;-25,0;-28,1;-18,7;-23,1;-24,9
02/09/2020;-23,4;-26,4;-17,4;-21,7;-23,6
03/09/2020;-22,6;-25,4;-16,7;-20,9;-23,0
04/09/2020;-21,3;-24,4;-16,1;-19,7;-22,0
05/09/2020;-19,6;-23,1;-15,3;-18,9;-21,1
06/09/2020;-18,4;-22,3;-14,7;-18,1;-20,4
07/09/2020;-17,7;-21,6;-14,3;-17,6;-19,9
08/09/2020;-17,0;-21,1;-14,0;-17,1;-19,4
09/09/2020;-16,3;-20,7;-13,9;-16,9;-19,0
10/09/2020;-15,0;-19,4;-13,4;-16,1;-18,1
11/09/2020;-15,0;-19,1;-13,6;-16,0;-18,1
12/09/2020;-15,1;-19,0;-13,7;-15,9;-18,1
13/09/2020;-15,1;-18,7;-13,6;-15,6;-18,0
14/09/2020;-15,6;-19,1;-13,7;-15,9;-18,3
15/09/2020;-15,6;-19,1;-13,9;-15,9;-18,3
16/09/2020;-15,9;-19,1;-13,9;-16,0;-18,6
17/09/2020;-15,9;-19,3;-14,1;-16,4;-18,7
18/09/2020;-15,6;-19,3;-14,0;-16,3;-18,6
19/09/2020;-15,3;-19,3;-13,9;-16,3;-18,3
20/09/2020;-15,4;-19,4;-14,0;-16,6;-18,4
21/09/2020;-15,3;-19,4;-13,9;-16,4;-18,4
22/09/2020;-15,9;-19,9;-14,3;-17,0;-18,7
23/09/2020;-16,4;-20,4;-14,9;-17,6;-19,1
24/09/2020;-18,7;-22,6;-16,6;-19,6;-21,1
25/09/2020;-19,3;-22,9;-16,7;-20,1;-21,6
26/09/2020;-19,7;-23,0;-17,0;-20,3;-21,9
27/09/2020;-19,6;-22,7;-16,6;-20,0;-21,6
28/09/2020;-19,6;-22,1;-16,4;-19,6;-21,3
29/09/2020;-19,6;-21,7;-16,0;-19,0;-21,1
30/09/2020;-19,1;-21,1;-15,4;-18,4;-20,7
01/10/2020;-18,3;-20,1;-14,4;-17,3;-19,9
02/10/2020;-18,0;-19,7;-14,1;-17,0;-19,6
03/10/2020;-18,1;-19,7;-14,1;-17,0;-19,7
04/10/2020;-18,4;-20,1;-14,4;-17,1;-20,0
05/10/2020;-18,7;-20,6;-14,3;-17,7;-20,3
06/10/2020;-18,6;-20,6;-14,1;-17,7;-20,3
07/10/2020;-19,0;-20,9;-14,3;-17,4;-20,6
08/10/2020;-19,3;-21,1;-14,4;-17,1;-20,7
09/10/2020;-19,6;-21,7;-14,7;-17,3;-21,0
10/10/2020;-20,0;-22,1;-15,0;-17,3;-21,3
11/10/2020;-20,3;-22,3;-15,3;-17,4;-21,6
12/10/2020;-20,3;-22,6;-15,7;-17,1;-21,6
13/10/2020;-20,3;-23,0;-16,0;-17,1;-21,6
14/10/2020;-20,6;-23,9;-17,1;-18,3;-22,1
15/10/2020;-19,6;-23,4;-17,3;-18,3;-21,4
16/10/2020;-20,3;-24,0;-18,3;-19,3;-22,1
17/10/2020;-21,1;-24,9;-19,3;-20,7;-23,1
18/10/2020;-21,7;-25,4;-20,0;-21,6;-23,9
19/10/2020;-22,6;-26,1;-20,9;-22,7;-24,9
20/10/2020;-23,7;-27,1;-22,0;-24,0;-26,1
21/10/2020;-24,3;-27,6;-22,3;-24,3;-26,7
22/10/2020;-26,1;-29,0;-23,4;-25,6;-28,3
23/10/2020;-26,4;-29,6;-23,7;-26,0;-28,7
24/10/2020;-26,6;-30,0;-24,0;-26,3;-29,0
25/10/2020;-26,9;-30,1;-24,4;-26,6;-29,3
26/10/2020;-25,4;-29,6;-23,1;-25,7;-28,3
27/10/2020;-29,6;-33,3;-26,0;-28,9;-31,7
28/10/2020;-35,0;-38,3;-30,0;-33,4;-36,0
29/10/2020;-39,4;-42,9;-33,1;-37,4;-39,7
30/10/2020;-43,3;-45,1;-34,7;-39,0;-42,1
31/10/2020;-47,1;-47,7;-36,4;-40,9;-44,6
01/11/2020;-51,1;-50,9;-38,4;-43,1;-47,4
02/11/2020;-56,9;-54,6;-41,9;-46,6;-51,4
03/11/2020;-57,0;-53,6;-41,0;-45,7;-51,0
04/11/2020;-57,6;-53,0;-40,1;-45,1;-51,3
05/11/2020;-59,0;-53,0;-40,1;-45,4;-52,3
06/11/2020;-58,9;-52,9;-40,0;-45,6;-52,3
07/11/2020;-58,6;-52,4;-39,7;-45,3;-52,1
08/11/2020;-61,1;-55,7;-42,6;-48,7;-55,3
09/11/2020;-61,0;-55,3;-42,1;-48,4;-55,1
10/11/2020;-60,9;-55,0;-41,7;-48,1;-55,0
11/11/2020;-60,4;-54,4;-41,4;-47,9;-54,6
12/11/2020;-60,4;-54,9;-41,9;-48,0;-54,7
13/11/2020;-60,3;-54,9;-41,7;-47,9;-54,6
14/11/2020;-60,0;-55,0;-41,4;-47,7;-54,4
15/11/2020;-56,9;-51,3;-37,9;-43,7;-50,9
16/11/2020;-56,9;-51,4;-38,1;-43,7;-50,9
17/11/2020;-56,6;-51,4;-38,3;-43,6;-50,7
18/11/2020;-56,3;-51,4;-38,6;-43,7;-50,7
19/11/2020;-55,9;-50,6;-38,0;-43,4;-50,3
20/11/2020;-55,7;-50,6;-38,1;-43,6;-50,3
21/11/2020;-55,7;-50,4;-38,4;-43,9;-50,3
22/11/2020;-55,7;-50,4;-38,9;-44,3;-50,4
23/11/2020;-55,3;-50,1;-38,9;-44,3;-50,3
24/11/2020;-55,1;-50,0;-38,9;-44,4;-50,1
25/11/2020;-51,9;-47,6;-37,1;-42,1;-47,6
26/11/2020;-49,9;-45,9;-36,1;-40,1;-46,0
27/11/2020;-48,9;-45,1;-35,6;-39,4;-45,3
28/11/2020;-47,7;-44,3;-34,7;-38,3;-44,3
29/11/2020;-46,6;-43,6;-34,0;-37,4;-43,3
30/11/2020;-45,7;-43,0;-33,4;-36,7;-42,6
01/12/2020;-44,4;-42,1;-32,1;-35,4;-41,4
02/12/2020;-44,7;-42,0;-32,0;-35,1;-41,4
03/12/2020;-43,7;-40,9;-31,1;-34,1;-40,3
04/12/2020;-43,4;-40,7;-31,1;-33,9;-40,0
05/12/2020;-43,1;-40,6;-31,0;-33,9;-39,9
06/12/2020;-42,9;-40,4;-30,9;-33,7;-39,7
07/12/2020;-42,4;-40,1;-30,4;-33,3;-39,3
08/12/2020;-42,4;-40,1;-30,6;-33,4;-39,3
09/12/2020;-42,1;-40,1;-30,6;-33,3;-39,1
10/12/2020;-42,0;-40,1;-30,6;-33,3;-39,1
11/12/2020;-41,4;-39,6;-30,3;-32,7;-38,7
12/12/2020;-40,4;-39,1;-30,0;-32,3;-38,0
13/12/2020;-39,4;-38,6;-29,4;-31,6;-37,1
14/12/2020;-38,3;-38,0;-29,0;-30,9;-36,3
15/12/2020;-36,9;-37,7;-28,7;-30,9;-35,3
16/12/2020;-35,3;-37,3;-28,3;-30,9;-34,0
17/12/2020;-33,0;-36,3;-27,1;-29,9;-32,0
18/12/2020;-33,0;-37,6;-28,0;-31,4;-32,6
19/12/2020;-32,9;-38,9;-28,7;-32,6;-33,1
20/12/2020;-32,9;-40,1;-29,4;-33,9;-33,7
21/12/2020;-34,4;-42,7;-31,0;-36,4;-35,7
22/12/2020;-39,9;-48,4;-36,3;-42,3;-41,4
23/12/2020;-42,3;-51,3;-38,1;-44,4;-43,6
24/12/2020;-45,3;-54,9;-40,9;-47,7;-46,3
25/12/2020;-46,6;-56,4;-42,0;-49,0;-47,6
26/12/2020;-48,3;-57,7;-43,3;-50,6;-49,0
27/12/2020;-49,1;-58,6;-44,1;-51,4;-49,9
28/12/2020;-49,4;-58,6;-44,6;-51,7;-50,0
04/01/2021;-45,0;-49,1;-39,7;-45,1;-43,6
05/01/2021;-40,7;-44,1;-35,0;-40,0;-39,0
06/01/2021;-39,9;-41,9;-33,6;-38,3;-38,0
07/01/2021;-39,9;-40,7;-33,0;-37,4;-38,1
08/01/2021;-39,7;-40,4;-32,6;-37,0;-37,9
09/01/2021;-39,6;-40,0;-32,3;-36,9;-37,9
10/01/2021;-39,4;-39,9;-32,4;-36,7;-37,9
11/01/2021;-39,4;-39,7;-32,6;-36,7;-37,9
12/01/2021;-39,4;-39,9;-32,9;-36,9;-38,0
13/01/2021;-41,1;-41,1;-34,6;-38,3;-39,7
14/01/2021;-41,9;-42,0;-35,6;-39,1;-40,6
15/01/2021;-42,4;-42,3;-36,1;-39,4;-41,0
16/01/2021;-43,1;-42,7;-36,7;-39,9;-41,4
17/01/2021;-43,3;-42,7;-36,9;-40,0;-41,4
18/01/2021;-43,3;-42,6;-36,7;-40,0;-41,4
19/01/2021;-43,3;-42,6;-36,6;-39,9;-41,3
20/01/2021;-42,4;-41,9;-35,7;-39,0;-40,4
21/01/2021;-42,7;-41,7;-35,7;-38,9;-40,6
22/01/2021;-42,4;-41,6;-35,6;-38,9;-40,4
23/01/2021;-42,0;-41,6;-35,3;-38,9;-40,3
24/01/2021;-41,9;-41,6;-35,3;-38,9;-40,3
25/01/2021;-41,6;-41,6;-35,3;-38,6;-40,1
26/01/2021;-41,3;-41,0;-35,3;-38,4;-40,0
27/01/2021;-40,3;-40,1;-34,0;-37,1;-39,0
28/01/2021;-39,3;-39,4;-32,7;-36,1;-38,0
29/01/2021;-39,1;-39,3;-32,3;-36,0;-38,0
30/01/2021;-39,0;-38,9;-32,1;-35,7;-37,9
31/01/2021;-39,3;-38,9;-32,1;-35,9;-38,0
01/02/2021;-39,4;-39,0;-32,1;-36,1;-38,1
02/02/2021;-39,0;-39,3;-31,3;-36,1;-38,1
03/02/2021;-39,7;-40,0;-31,7;-37,6;-39,0
04/02/2021;-40,6;-40,7;-32,6;-38,9;-40,0
05/02/2021;-40,7;-40,6;-32,9;-39,1;-40,1
06/02/2021;-41,0;-40,7;-33,1;-39,4;-40,3
07/02/2021;-41,1;-41,0;-33,4;-39,7;-40,7
08/02/2021;-41,3;-41,0;-33,6;-39,7;-40,7
09/02/2021;-42,0;-41,1;-34,7;-40,0;-41,0
10/02/2021;-41,1;-40,9;-34,7;-39,9;-40,6
11/02/2021;-40,3;-40,3;-34,1;-39,4;-39,9
12/02/2021;-40,1;-41,0;-34,1;-39,3;-40,0
13/02/2021;-39,7;-41,1;-33,9;-39,3;-40,0
14/02/2021;-39,1;-41,0;-33,4;-39,0;-39,6
15/02/2021;-39,1;-41,3;-33,9;-39,4;-40,0
16/02/2021;-38,9;-41,6;-33,6;-39,6;-40,0
17/02/2021;-37,9;-40,9;-32,9;-38,7;-39,1
18/02/2021;-36,0;-39,3;-31,6;-37,1;-37,6
19/02/2021;-35,9;-39,3;-31,7;-37,3;-37,6
20/02/2021;-35,7;-39,4;-32,0;-37,4;-37,6
21/02/2021;-35,0;-38,9;-31,7;-37,3;-37,1
22/02/2021;-34,3;-38,6;-31,4;-37,1;-36,7
23/02/2021;-34,1;-38,3;-31,7;-37,1;-36,7
24/02/2021;-34,4;-38,4;-31,7;-37,4;-36,7
25/02/2021;-34,6;-38,3;-31,6;-37,1;-36,4
26/02/2021;-33,9;-37,0;-30,6;-36,1;-35,3
27/02/2021;-33,1;-35,7;-29,6;-34,9;-34,3
28/02/2021;-33,0;-35,1;-29,0;-34,0;-33,7
01/03/2021;-32,7;-34,4;-28,0;-33,1;-33,0
02/03/2021;-32,4;-33,7;-27,1;-32,3;-32,3
03/03/2021;-32,1;-33,0;-26,9;-31,7;-32,0
04/03/2021;-32,3;-32,9;-27,0;-31,9;-32,3
05/03/2021;-32,0;-32,9;-26,9;-31,9;-32,3
06/03/2021;-32,1;-33,1;-26,9;-32,0;-32,4
07/03/2021;-32,4;-33,4;-26,7;-32,0;-32,6
08/03/2021;-32,6;-33,3;-26,7;-31,7;-32,6
09/03/2021;-32,6;-33,3;-26,6;-31,6;-32,6
10/03/2021;-33,7;-34,3;-27,0;-32,1;-33,6
11/03/2021;-34,3;-35,0;-27,3;-32,6;-34,3
12/03/2021;-34,6;-35,0;-27,6;-32,6;-34,4
13/03/2021;-34,7;-34,9;-27,7;-32,4;-34,6
14/03/2021;-34,6;-34,7;-28,0;-32,4;-34,6
15/03/2021;-34,3;-34,7;-28,1;-32,3;-34,6
16/03/2021;-33,3;-34,1;-27,7;-31,9;-33,9
17/03/2021;-35,3;-35,4;-29,9;-33,3;-35,4
18/03/2021;-37,6;-37,3;-32,3;-35,1;-37,3
19/03/2021;-38,7;-37,9;-33,0;-35,9;-38,0
20/03/2021;-39,3;-38,3;-33,4;-36,3;-38,3
21/03/2021;-39,9;-38,6;-33,7;-36,6;-38,6
22/03/2021;-40,9;-39,0;-34,3;-37,1;-39,1
23/03/2021;-42,7;-40,0;-35,3;-38,0;-40,4
24/03/2021;-42,0;-39,0;-33,9;-37,3;-39,6
25/03/2021;-40,9;-37,1;-32,0;-35,7;-38,4
26/03/2021;-40,3;-36,9;-31,4;-35,1;-38,1
27/03/2021;-39,9;-36,6;-30,9;-34,9;-37,9
28/03/2021;-39,3;-36,1;-30,1;-34,3;-37,4
29/03/2021;-38,9;-35,9;-29,4;-33,9;-37,0
30/03/2021;-38,3;-35,7;-28,9;-33,4;-36,6
31/03/2021;-38,1;-36,0;-28,7;-33,3;-36,4
01/04/2021;-38,9;-36,1;-28,9;-33,1;-36,7
02/04/2021;-42,4;-40,9;-33,1;-38,1;-40,7
03/04/2021;-43,9;-42,1;-34,3;-39,7;-42,0
04/04/2021;-45,1;-43,3;-35,3;-40,9;-43,3
05/04/2021;-46,0;-44,3;-36,1;-41,9;-44,4
06/04/2021;-47,1;-45,0;-37,0;-42,9;-45,6
07/04/2021;-48,0;-45,7;-37,4;-43,1;-46,4
08/04/2021;-48,7;-47,1;-38,0;-44,7;-47,3
09/04/2021;-45,9;-43,1;-34,1;-40,4;-43,9
